frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
94,1.568233,2,false,false,-0.068305038,0.004575323,0.048800047,-0.051856421,0.025433326,0.004154201,0.998322070
95,1.584917,2,false,false,-0.073873021,-0.000540983,0.048371147,-0.053149223,0.026344566,0.003326699,0.998233497
96,1.601600,2,false,false,-0.073691450,-0.000479849,0.048327304,-0.053462181,0.026177851,0.001563948,0.998225451
97,1.618283,2,false,false,-0.074072272,-0.000212418,0.048339732,-0.053759828,0.025235998,-0.000454150,0.998234928
98,1.634967,2,false,false,-0.074315183,-0.000121300,0.048223659,-0.054014362,0.025023181,-0.002573218,0.998223305
99,1.651650,2,false,false,-0.074412480,0.000022947,0.048246048,-0.054306377,0.024852090,-0.004005225,0.998206973
100,1.668333,2,false,false,-0.074804582,-0.000136511,0.048173863,-0.054760572,0.025251098,-0.005078753,0.998167336
101,1.685017,2,false,false,-0.074548125,0.000248377,0.048258711,-0.054020632,0.025342153,-0.006004144,0.998200119
102,1.701700,2,false,false,-0.074300952,0.000533343,0.048069749,-0.052547604,0.024312517,-0.006022981,0.998304307
103,1.718383,2,false,false,-0.073621467,0.000978197,0.048016906,-0.049414147,0.022946343,-0.005850970,0.998497665
104,1.735067,2,false,false,-0.073667735,0.001559282,0.047823094,-0.047437191,0.022464560,-0.007571157,0.998592913
105,1.751750,2,false,false,-0.073612235,0.002009804,0.047781218,-0.046073560,0.022169122,-0.009443520,0.998647392
106,1.768433,2,false,false,-0.073433556,0.002415773,0.047656365,-0.045213375,0.020460458,-0.011921447,0.998696685
107,1.785117,2,false,false,-0.073126808,0.003036297,0.047748506,-0.043956626,0.018238550,-0.015037073,0.998753786
108,1.801800,2,false,false,-0.074012049,0.003260854,0.046838846,-0.041211128,0.015046662,-0.020210339,0.998832762
109,1.818483,2,false,false,-0.072940990,0.005184356,0.046990406,-0.038311031,0.012108511,-0.025615335,0.998864114
110,1.835167,2,false,false,-0.053953126,0.004462269,0.025609445,-0.038129002,0.000626640,-0.035750780,0.998632908
111,1.851850,2,false,false,-0.053969618,0.004694181,0.026108019,-0.034671411,-0.001320417,-0.039908625,0.998600781
112,1.868533,2,false,false,-0.054243222,0.005544347,0.025190910,-0.031381939,-0.001391723,-0.044488858,0.998515904
113,1.885217,2,false,false,-0.054994911,0.005885694,0.025164524,-0.028444659,0.000741798,-0.050066024,0.998340547
114,1.901900,2,false,false,-0.055893593,0.006504648,0.024604993,-0.024640664,0.002841468,-0.056430463,0.998098373
115,1.918583,2,false,false,-0.057213187,0.006392568,0.023869857,-0.021064736,0.005787837,-0.062722065,0.997791946
116,1.935267,2,false,false,-0.099414594,0.004591710,0.038217820,-0.019753704,0.020364003,-0.064472675,0.997516155
117,1.951950,2,false,false,-0.101548560,0.004196697,0.037726223,-0.016448654,0.022739524,-0.069480717,0.997188509
118,1.968633,2,false,false,-0.062666796,0.006237334,0.022308551,-0.010803564,0.013584569,-0.079097763,0.996715784
119,1.985317,2,false,false,-0.064005837,0.006491547,0.021774467,-0.007314410,0.015556186,-0.084490061,0.996276081
120,2.002000,2,false,false,-0.065843374,0.006478075,0.021452043,-0.005146055,0.019163562,-0.091104895,0.995643675
121,2.018683,2,false,false,-0.066690713,0.007094582,0.021452982,-0.000427620,0.021483369,-0.096155137,0.995134413
122,2.035367,2,false,false,-0.068113014,0.007557489,0.020854477,0.001334471,0.023195166,-0.102580145,0.994453430
123,2.052050,2,false,false,-0.100319982,0.008444207,0.031301349,0.002738206,0.032936070,-0.103977673,0.994030356
124,2.068733,2,false,false,-0.101056769,0.008766165,0.031353455,0.005222871,0.033453736,-0.108852714,0.993481100
125,2.085417,2,false,false,-0.050422430,0.010507436,0.031781036,0.011394737,0.020706752,-0.122312292,0.992210209
126,2.102100,2,false,false,-0.050235078,0.010981343,0.031430796,0.015452139,0.019438308,-0.126237363,0.991689265
127,2.118783,2,false,false,-0.050890379,0.010994023,0.031072475,0.017461108,0.018932996,-0.131275803,0.991011322
128,2.135467,2,false,false,-0.050799690,0.011705361,0.031212512,0.021019664,0.017435575,-0.135818586,0.990357339
129,2.152150,2,false,false,-0.050844923,0.012099453,0.031118263,0.022233516,0.016078096,-0.139547750,0.989835143
130,2.168833,2,false,false,-0.051001035,0.012475084,0.031060208,0.023787035,0.015339026,-0.143655598,0.989222944
131,2.185517,2,false,false,-0.051607706,0.012987217,0.030898454,0.027101263,0.017007368,-0.149053782,0.988311350
132,2.202200,2,false,false,-0.048439953,0.014994100,0.031054791,0.029177811,0.017315287,-0.156441361,0.987104356
133,2.218883,2,false,false,-0.049038671,0.015543774,0.030978050,0.031281434,0.019194491,-0.163985640,0.985779822
134,2.235567,2,false,false,-0.050967541,0.015879825,0.030086111,0.035089228,0.020791352,-0.172396421,0.984182894
135,2.252250,2,false,false,-0.051511150,0.016807660,0.029604996,0.040503059,0.019493161,-0.180945024,0.982465506
136,2.268933,2,false,false,-0.048118718,0.018834868,0.031027600,0.045926228,0.014499223,-0.190400854,0.980524421
137,2.285617,2,false,false,-0.043418493,0.020482315,0.032074727,0.052904479,0.007378696,-0.196662039,0.979015231
138,2.302300,2,false,false,-0.043441981,0.020932468,0.031902272,0.046890933,0.001843745,-0.204480037,0.977745295
139,2.318983,2,false,false,-0.041607909,0.021448502,0.032143500,0.048817758,-0.004234435,-0.207127377,0.977086067
140,2.335667,2,false,false,0.267132372,-0.053782549,0.063453123,0.044497106,-0.057653610,-0.242265254,0.967472851
141,2.352350,2,false,false,0.267946184,-0.053910170,0.063238829,0.042829655,-0.065635242,-0.243799657,0.966653705
142,2.369033,2,false,false,0.267695189,-0.053878061,0.062895089,0.040275212,-0.075890809,-0.245695531,0.965532064
143,2.385717,2,false,false,0.267754376,-0.053857610,0.062574789,0.038361669,-0.083440155,-0.248983845,0.964143813
144,2.402400,2,false,false,0.268035501,-0.053888086,0.062296193,0.036156423,-0.091453366,-0.250498831,0.963109255
145,2.419083,2,false,false,0.268937767,-0.053925812,0.062465683,0.034522437,-0.099811867,-0.250122666,0.962436736
146,2.435767,2,false,false,0.269775569,-0.053903334,0.062653944,0.032599673,-0.107113004,-0.250555634,0.961606026
147,2.452450,2,false,false,0.270907313,-0.053839058,0.063356131,0.030430902,-0.111870185,-0.252207071,0.960703254
148,2.469133,2,false,false,0.271248132,-0.053884871,0.063434713,0.030154642,-0.116037048,-0.252289832,0.960195839
149,2.485817,2,false,false,0.271373808,-0.053908184,0.063290305,0.029834716,-0.119317502,-0.252246052,0.959815145
150,2.502500,2,false,false,0.272041678,-0.053756587,0.063689895,0.030113189,-0.121820904,-0.254009515,0.959026635
151,2.519183,2,false,false,0.273109585,-0.053739205,0.064544484,0.031737149,-0.124248222,-0.253537685,0.958787680
152,2.535867,2,false,false,0.272163123,-0.053858481,0.063797377,0.030532794,-0.124008887,-0.253172994,0.958954155
153,2.552550,2,false,false,0.272591382,-0.053834371,0.064102747,0.030726528,-0.123746857,-0.251875520,0.959323466
154,2.569233,2,false,false,0.272242308,-0.053947791,0.064113267,0.029940825,-0.120207816,-0.250480562,0.960163116
155,2.585917,2,false,false,0.104693994,-0.016782571,0.042287435,0.029161721,-0.098210230,-0.240749702,0.965165257
156,2.602600,2,false,false,0.104977064,-0.016873542,0.042562827,0.029645327,-0.097098738,-0.236843452,0.966228902
157,2.619283,2,false,false,0.101784468,-0.016731121,0.041067272,0.027018897,-0.093402661,-0.235168740,0.967078924
158,2.635967,2,false,false,0.100783490,-0.017588945,0.039954253,0.025368739,-0.091016166,-0.232623518,0.967966378
159,2.652650,2,false,false,0.319895238,-0.088901058,0.100371599,0.023225652,-0.112863474,-0.243711174,0.962978363
160,2.669333,2,false,false,0.318999946,-0.088719167,0.100175448,0.022280246,-0.109478071,-0.241549179,0.963935792
161,2.686017,2,false,false,0.319137484,-0.089906685,0.100874074,0.021899149,-0.108541869,-0.240749627,0.964250326
162,2.702700,2,false,false,0.316559643,-0.088567659,0.099116355,0.021858813,-0.106285736,-0.239532843,0.964805484
163,2.719383,2,false,false,0.318030268,-0.089444950,0.100140214,0.022053765,-0.106030643,-0.240194350,0.964664638
164,2.736067,2,false,true,0.302238464,-0.084640816,0.094404690,0.023480104,-0.106534727,-0.239869192,0.964656353
165,2.752750,2,false,false,0.301998526,-0.084279865,0.094510235,0.024634872,-0.107170597,-0.241149873,0.964237690
166,2.769433,2,false,false,0.301759511,-0.084026001,0.094771378,0.025107563,-0.108111121,-0.242334649,0.963823438
167,2.786117,2,false,false,0.259384930,-0.069825150,0.076074980,0.024936270,-0.106861651,-0.242789790,0.963852644
168,2.802800,2,false,false,0.258506954,-0.069618449,0.075412616,0.024981914,-0.106514215,-0.244446218,0.963471174
169,2.819483,2,false,false,0.257083237,-0.069027901,0.074449852,0.024893550,-0.105709910,-0.245822698,0.963211775
170,2.836167,2,false,false,-0.041317068,0.011889707,0.021943310,0.016686551,-0.047707930,-0.216115326,0.975058854
171,2.852850,2,false,false,-0.041507326,0.011794692,0.021972043,0.016599774,-0.047813568,-0.218658000,0.974488080
172,2.869533,2,false,false,-0.042566638,0.012392579,0.021714887,0.016355900,-0.046687193,-0.220403999,0.974153399
173,2.886217,2,false,false,-0.050904837,0.015136089,0.034803383,0.018651661,-0.043140143,-0.219714373,0.974431455
174,2.902900,2,false,false,-0.051071800,0.015173452,0.034630097,0.017679997,-0.042948954,-0.220829755,0.974205852
175,2.919583,2,false,false,-0.051528946,0.015297799,0.034587324,0.016117889,-0.041259337,-0.220514178,0.974377453
176,2.936267,2,false,false,-0.051234648,0.015306454,0.034871884,0.014485463,-0.038463313,-0.219279319,0.974796057
177,2.952950,2,false,false,-0.051417589,0.015263045,0.034998976,0.010914905,-0.037652772,-0.217681766,0.975232184
178,2.969633,2,false,false,-0.051794261,0.015561786,0.035186458,0.007920032,-0.036190562,-0.215540007,0.975791991
179,2.986317,2,false,false,0.170664251,-0.033548214,0.053993326,0.012082132,-0.085823901,-0.244254440,0.965830266
180,3.003000,2,false,false,0.170527443,-0.033598721,0.053923309,0.008570339,-0.085606024,-0.242437452,0.966344833
181,3.019683,2,false,false,0.170344561,-0.033432838,0.053894378,0.005754821,-0.084406778,-0.239528432,0.967196226
182,3.036367,2,false,false,0.170112312,-0.033279516,0.053876873,0.003276223,-0.082902476,-0.236434147,0.968098879
183,3.053050,2,false,false,-0.052139457,0.015749114,0.035062030,-0.005294810,-0.029187944,-0.201415256,0.979056716
184,3.069733,2,false,false,-0.052176695,0.015714070,0.034994237,-0.008144614,-0.028323265,-0.198810130,0.979594827
185,3.086417,2,false,false,-0.052238062,0.015677053,0.034892261,-0.010640400,-0.026479783,-0.195768654,0.980234802
186,3.103100,2,false,false,-0.052359220,0.015623094,0.034617454,-0.012012734,-0.024320690,-0.192848101,0.980853617
187,3.119783,2,false,false,-0.049834471,0.017802816,0.017702376,-0.012846371,-0.021649798,-0.190956920,0.981275558
188,3.136467,2,false,false,-0.049877714,0.017813584,0.017514814,-0.011563241,-0.022231808,-0.188375279,0.981777370
189,3.153150,2,false,false,-0.050010674,0.017904680,0.017619384,-0.010294651,-0.022322133,-0.185395151,0.982356548
190,3.169833,2,false,false,-0.050159458,0.017979022,0.017705102,-0.009726093,-0.022372775,-0.182383791,0.982924700
191,3.186517,2,false,false,-0.049970601,0.017947564,0.017305924,-0.010178001,-0.020300761,-0.179067105,0.983574748
192,3.203200,2,false,false,-0.049999017,0.018001428,0.017302858,-0.008612466,-0.020389220,-0.174593061,0.984391928
193,3.219883,2,false,false,-0.050109372,0.018056298,0.017374340,-0.007695650,-0.018575870,-0.168256238,0.985538244
194,3.236567,2,false,false,-0.050226036,0.018094964,0.017367546,-0.007598540,-0.016541764,-0.161874428,0.986643493
195,3.253250,2,false,false,-0.044635147,0.014417437,0.017888421,-0.009761722,-0.014026107,-0.157152727,0.987426460
196,3.269933,2,false,false,-0.044711966,0.014498141,0.017926807,-0.010368181,-0.013540589,-0.150890201,0.988403440
197,3.286617,2,false,false,-0.044824034,0.014545904,0.017953832,-0.010957477,-0.011729777,-0.143291891,0.989550292
198,3.303300,2,false,false,-0.044933587,0.014554149,0.017931355,-0.011470667,-0.010008898,-0.135491148,0.990661621
199,3.319983,2,false,false,-0.044573091,0.014230393,0.018338472,-0.011934484,-0.007303851,-0.128121465,0.991659820
200,3.336667,2,false,false,-0.044618644,0.014260572,0.018292876,-0.011416716,-0.007709838,-0.121741511,0.992466271
201,3.353350,2,false,false,-0.044703774,0.014285642,0.018235702,-0.011098308,-0.007422952,-0.114218540,0.993365943
202,3.370033,2,false,false,-0.044839740,0.014276118,0.018173782,-0.011126884,-0.006707601,-0.108012535,0.994064629
203,3.386717,2,false,false,-0.044961318,0.014351578,0.018239452,-0.011065548,-0.007372028,-0.103054300,0.994586885
204,3.403400,2,false,false,0.045957334,0.003722983,0.022648655,-0.009506493,-0.030282611,-0.116477020,0.992686152
205,3.420083,2,false,false,0.045672152,0.004532933,0.022544568,-0.008782503,-0.033377353,-0.115994923,0.992650032
206,3.436767,2,false,false,0.043545101,0.005078984,0.022649236,-0.008067788,-0.034261171,-0.115498908,0.992683768
207,3.453450,2,false,false,0.041468136,0.005720160,0.023350680,-0.007228667,-0.035053901,-0.115540020,0.992657840
208,3.470133,2,false,false,0.088484928,0.005783972,0.031018456,-0.007577009,-0.038631286,-0.117841423,0.992251873
209,3.486817,2,false,false,0.089463286,0.006849881,0.030538762,-0.005931765,-0.039789490,-0.119407311,0.992029965
210,3.503500,2,false,false,0.088723809,0.007530183,0.030883268,-0.004859697,-0.039808515,-0.120800473,0.991866410
211,3.520183,2,false,false,0.087304369,0.008104874,0.031236710,-0.004283468,-0.039535061,-0.122579314,0.991661727
212,3.536867,2,false,false,0.031491905,0.007375836,0.017361203,-0.006249247,-0.034157351,-0.121904932,0.991934240
213,3.553550,2,false,false,0.030874971,0.007736498,0.017389946,-0.006545519,-0.035863005,-0.124588326,0.991538644
214,3.570233,2,false,false,0.029519968,0.008207215,0.017911360,-0.007401705,-0.036403663,-0.126220509,0.991306424
215,3.586917,2,false,false,0.028153682,0.008719266,0.018443473,-0.008850168,-0.037181560,-0.126337633,0.991250813
216,3.603600,2,false,false,0.013070072,0.012101250,0.015876295,-0.011422539,-0.035031024,-0.123181596,0.991699874
217,3.620283,2,false,false,0.012577077,0.012192697,0.015207542,-0.013351001,-0.038038787,-0.121075861,0.991824389
218,3.636967,2,false,false,0.011743949,0.012272477,0.015477564,-0.015075684,-0.040163327,-0.117567986,0.992137790
219,3.653650,2,false,false,0.010765590,0.012455780,0.015896175,-0.016623519,-0.042419210,-0.113550045,0.992487133
220,3.670333,2,false,false,0.009969964,0.012602896,0.016389642,-0.018512830,-0.044810183,-0.109746613,0.992776453
221,3.687017,2,false,false,-0.059757944,0.015272380,0.027091419,-0.022740493,-0.025622036,-0.093847848,0.994996965
222,3.703700,2,false,false,-0.059976757,0.016079783,0.026500652,-0.023706028,-0.028142141,-0.090262674,0.995238066
223,3.720383,2,false,false,-0.060555544,0.016115632,0.026738815,-0.025132878,-0.028091621,-0.085852772,0.995594561
224,3.737067,2,false,false,-0.061148878,0.016259240,0.026272444,-0.025941039,-0.028161988,-0.081611700,0.995928526
225,3.753750,2,false,false,-0.066145062,0.016973307,0.030941568,-0.026576167,-0.026216941,-0.077121876,0.996322572
226,3.770433,2,false,false,-0.066173285,0.017612370,0.031187661,-0.025126968,-0.027174093,-0.074055821,0.996567130
227,3.787117,2,false,false,-0.066532709,0.017729737,0.031548340,-0.023324385,-0.026635854,-0.069939040,0.996922791
228,3.803800,2,false,false,-0.067089386,0.017749753,0.031672753,-0.020903803,-0.025732536,-0.066028535,0.997266889
229,3.820483,2,false,false,-0.063257590,0.019450109,0.027087549,-0.019308615,-0.025627162,-0.063439347,0.997469783
230,3.837167,2,false,false,-0.063743815,0.019546585,0.026768895,-0.016330730,-0.025842417,-0.061266873,0.997653186
231,3.853850,2,false,false,-0.064296782,0.019622955,0.026638232,-0.013775378,-0.024363518,-0.058654267,0.997885942
232,3.870533,2,false,false,-0.064870089,0.019450996,0.026170835,-0.011062549,-0.022108652,-0.055426370,0.998156667
233,3.887217,2,false,false,-0.081754379,0.018987747,0.036742177,-0.009145685,-0.014501611,-0.048576459,0.998672366
234,3.903900,2,false,false,-0.082038984,0.018844150,0.036569323,-0.006886260,-0.015039895,-0.045064583,0.998847187
235,3.920583,2,false,false,-0.082479000,0.018787816,0.037069291,-0.005697140,-0.013767316,-0.041982286,0.999007225
236,3.937267,2,false,false,-0.083055876,0.018649409,0.037474882,-0.005134409,-0.013301062,-0.039776269,0.999106944
237,3.953950,2,false,false,-0.138981938,0.015481750,0.034392558,-0.012703362,-0.012756906,-0.036965847,0.999154389
238,3.970633,2,false,false,-0.139406070,0.015594668,0.034000270,-0.013569081,-0.015337748,-0.035655420,0.999154329
239,3.987317,2,false,false,-0.139807552,0.015711492,0.034660846,-0.015414114,-0.016408734,-0.033909999,0.999171317
240,4.004000,2,false,false,-0.140062675,0.015852982,0.035244528,-0.017967924,-0.017964559,-0.032036625,0.999163747
241,4.020683,2,false,false,-0.094059311,0.018857198,0.042848837,-0.014642159,-0.013742812,-0.029155731,0.999373198
242,4.037367,2,false,false,-0.094145998,0.019037599,0.043342661,-0.016803738,-0.016650708,-0.027813435,0.999333262
243,4.054050,2,false,false,-0.094483845,0.019248832,0.043686412,-0.019023616,-0.018641979,-0.026797734,0.999285996
244,4.070733,2,false,false,-0.094968282,0.019231262,0.043969210,-0.021910854,-0.021095032,-0.026490208,0.999186277
245,4.087417,2,false,false,-0.094653860,0.015268290,0.035562932,-0.028588969,-0.023343435,-0.026529573,0.998966455
246,4.104100,2,false,false,-0.094835356,0.015197877,0.035746120,-0.030349975,-0.028110640,-0.028287303,0.998743534
247,4.120783,2,false,false,-0.095317595,0.015149920,0.036039725,-0.030878596,-0.032183591,-0.031267557,0.998515487
248,4.137467,2,false,false,-0.095898516,0.015313309,0.035827123,-0.030299988,-0.035157293,-0.035036411,0.998307765
249,4.154150,2,false,false,-0.100817315,0.014254126,0.032970197,-0.031346772,-0.035185721,-0.039579328,0.998104632
250,4.170833,2,false,false,-0.101003304,0.014165949,0.032800894,-0.032240555,-0.036668614,-0.046251394,0.997735858
251,4.187517,2,false,false,-0.101245165,0.014153826,0.032237306,-0.033512127,-0.036459468,-0.052521519,0.997391164
252,4.204200,2,false,false,-0.101786569,0.014327835,0.032217640,-0.034426257,-0.035984460,-0.058056809,0.997070432
253,4.220883,2,false,false,-0.221099421,0.012877885,0.047929410,-0.040007047,-0.026631592,-0.057005443,0.997216403
254,4.237567,2,false,false,-0.221909687,0.011587100,0.047737222,-0.040265244,-0.029202098,-0.060477573,0.996929526
255,4.254250,2,false,false,-0.222723469,0.011174797,0.047048707,-0.040044900,-0.031777348,-0.062208798,0.996753037
256,4.270933,2,false,false,-0.226787880,0.010500332,0.049121991,-0.038851563,-0.033741951,-0.062469911,0.996719420
