frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
23,0.383717,2,false,false,0.050178625,0.036203071,-0.041682400,0.005494868,-0.115181655,-0.080658756,0.990049124
24,0.400400,2,false,false,0.050062679,0.035990454,-0.041778468,-0.004961011,0.114996158,0.080805704,-0.990061462
25,0.417083,2,false,false,0.050117731,0.036187999,-0.041415468,-0.004696938,0.114666954,0.080942526,-0.990089774
26,0.433767,2,false,false,0.049481831,0.036801413,-0.041097008,-0.004693442,0.114314951,0.080892965,-0.990134597
27,0.450450,2,false,false,0.049430244,0.036812007,-0.040568035,-0.004263223,0.114036724,0.080861829,-0.990171134
28,0.467133,2,false,false,0.049932551,0.036012333,-0.040140159,-0.003418643,0.113719352,0.080926560,-0.990205646
29,0.483817,2,false,false,0.047414415,0.037219200,-0.040142354,0.002482769,-0.112574138,-0.081014164,0.990332067
30,0.500500,2,false,false,0.047429580,0.037251279,-0.039417479,0.002143981,-0.112276271,-0.080756105,0.990387738
31,0.517183,2,false,false,0.047511585,0.037058316,-0.039124034,0.001718759,-0.112069190,-0.080396086,0.990441382
32,0.533867,2,false,false,0.047794878,0.036885798,-0.038519301,0.001463325,-0.111764133,-0.080046669,0.990504503
33,0.550550,2,false,false,0.047935937,0.036778051,-0.037960026,0.000964050,-0.111571938,-0.079823546,0.990544796
34,0.567233,2,false,false,0.048007023,0.036740687,-0.037390213,0.000534463,-0.111348785,-0.079799131,0.990572274
35,0.583917,2,false,false,0.047905151,0.036703009,-0.036775313,0.000080019,-0.111004390,-0.079953350,0.990598619
36,0.600600,2,false,false,0.047878761,0.036794282,-0.036327556,-0.000487736,-0.110686928,-0.080309704,0.990605175
37,0.617283,2,false,false,0.047890846,0.035266347,-0.037848949,0.000697649,0.110941455,0.080111548,-0.990592659
38,0.633967,2,false,true,0.047585607,0.039625518,-0.031826865,-0.000867237,-0.109490722,-0.081717528,0.990622699
39,0.650650,2,false,false,0.046939373,0.039531406,-0.031778567,-0.001903926,-0.108899146,-0.082617626,0.990611851
40,0.667333,2,false,false,0.046508435,0.039440483,-0.031558312,-0.002778627,-0.108468764,-0.083619244,0.990572929
41,0.684017,2,false,false,0.045962431,0.039474353,-0.031053700,-0.003606753,-0.108002000,-0.084991045,0.990504444
42,0.700700,2,false,false,0.042914078,0.035006721,-0.036623180,-0.006903667,-0.107350789,-0.085893683,0.990479887
43,0.717383,2,false,false,0.041851211,0.035247125,-0.036073525,-0.007898198,-0.106737256,-0.087241411,0.990420997
44,0.734067,2,false,false,0.041049019,0.035460740,-0.035583165,-0.009002227,-0.105765641,-0.088429101,0.990410447
45,0.750750,2,false,false,0.040050182,0.035605229,-0.034995794,-0.010347633,-0.104796089,-0.089391522,0.990414023
46,0.767433,2,false,false,0.039223302,0.035787486,-0.034127988,-0.011879891,-0.103788033,-0.090177521,0.990431726
47,0.784117,2,false,false,0.038418747,0.035844445,-0.033233233,-0.013765912,-0.102650382,-0.090840124,0.990465283
48,0.800800,2,false,false,0.039135020,0.036307257,-0.031201858,0.015481400,0.102064334,0.091584392,-0.990432024
49,0.817483,2,false,false,0.038314208,0.036720753,-0.026369309,-0.017161187,-0.101073593,-0.092018835,0.990465641
50,0.834167,2,false,false,0.037465405,0.036242086,-0.025554527,-0.019885169,-0.100090362,-0.092270494,0.990491152
51,0.850850,2,false,false,0.036842037,0.035977360,-0.024356358,-0.022363938,-0.099384204,-0.092479743,0.990489900
52,0.867533,2,false,false,0.036330681,0.035854094,-0.023273045,-0.024837276,-0.099065110,-0.092593275,0.990452290
53,0.884217,2,false,false,0.035848010,0.035686433,-0.022289468,-0.027391890,-0.098708302,-0.092635430,0.990416646
54,0.900900,2,false,false,0.035479281,0.035579253,-0.021223173,-0.029891819,-0.098261818,-0.092543595,0.990397334
55,0.917583,2,false,true,0.043663472,0.050157625,-0.006434397,-0.025809249,-0.099681973,-0.093439855,0.990286052
56,0.934267,2,false,false,0.044026926,0.049607165,-0.005719906,-0.028469607,-0.099258341,-0.093442678,0.990255415
57,0.950950,2,false,false,0.044437222,0.049013808,-0.004363828,-0.030588852,-0.098841839,-0.093498662,0.990228534
58,0.967633,2,false,false,0.044785768,0.048471116,-0.003058121,-0.032543775,-0.098457411,-0.093616217,0.990193486
59,0.984317,2,false,false,0.044918679,0.048194878,-0.001731900,-0.034260087,-0.097916663,-0.094045803,0.990148485
60,1.001000,2,false,false,0.045108765,0.047807615,-0.000264978,-0.035932567,-0.097079173,-0.094559357,0.990122795
61,1.017683,2,false,false,0.040601108,0.048180860,0.005172078,-0.036678299,-0.095046446,-0.094711453,0.990278125
62,1.034367,2,false,false,0.040680610,0.048050821,0.006711361,-0.038452804,-0.093629532,-0.095520526,0.990268052
63,1.051050,2,false,false,0.040327813,0.047555558,0.008296247,-0.039986968,-0.092177577,-0.096280172,0.990269959
64,1.067733,2,false,false,0.040196348,0.047588486,0.010204440,-0.041390203,-0.090642057,-0.097318128,0.990252614
65,1.084417,2,false,false,0.040137202,0.047907099,0.012286327,-0.042591251,-0.089276157,-0.098668359,0.990192115
66,1.101100,2,false,false,0.040172517,0.048352107,0.014462234,-0.043891441,-0.088006705,-0.100375772,0.990077317
67,1.117783,2,false,false,0.036571350,0.048099793,0.018527761,-0.044601742,-0.086277083,-0.101778284,0.990054667
68,1.134467,2,false,false,0.035569660,0.049268264,0.020571146,-0.046016615,-0.084752932,-0.103848785,0.989906490
69,1.151150,2,false,false,0.034564268,0.049663011,0.022277299,-0.046906706,-0.083571538,-0.105969407,0.989740491
70,1.167833,2,false,false,0.033612084,0.050268203,0.024422597,-0.047628809,-0.082425177,-0.108008586,0.989581585
71,1.184517,2,false,false,0.032860536,0.050660208,0.026889736,-0.048232011,-0.081360042,-0.109898664,0.989432454
72,1.201200,2,false,false,0.032060407,0.051227115,0.029481519,-0.048588064,-0.080140322,-0.111583613,0.989325941
73,1.217883,2,false,false,0.031660009,0.048614312,0.033382274,-0.049004141,-0.078837894,-0.112536900,0.989302099
74,1.234567,2,false,false,0.030897889,0.049755346,0.035060175,-0.049344506,-0.077783443,-0.113680996,0.989237845
75,1.251250,2,false,false,0.030162035,0.050070759,0.036465254,-0.049696773,-0.076885365,-0.114526659,0.989192903
76,1.267933,2,false,false,0.029711800,0.050481003,0.038781233,-0.050043739,-0.075980350,-0.115118802,0.989176631
77,1.284617,2,false,false,0.029093824,0.050791416,0.041146733,-0.050301645,-0.075358294,-0.115600705,0.989154875
78,1.301300,2,false,false,0.028446404,0.051020149,0.043905057,-0.050595354,-0.075005695,-0.115841076,0.989138603
79,1.317983,2,false,false,0.027524225,0.048967477,0.045367211,0.051371884,0.074830376,0.116021305,-0.989090741
80,1.334667,2,false,true,0.026341183,0.057016015,0.061054520,-0.047844846,-0.074511461,-0.115813024,0.989316106
81,1.351350,2,false,false,0.026211441,0.057694919,0.063412242,-0.048399732,-0.074892245,-0.115964100,0.989242673
82,1.368033,2,false,false,0.025927529,0.058311466,0.065754056,-0.048943561,-0.075280845,-0.115986101,0.989183843
83,1.384717,2,false,false,0.025595512,0.058826189,0.067923002,-0.049866311,-0.075721532,-0.116081528,0.989092946
84,1.401400,2,false,false,0.025260007,0.059241842,0.070293695,-0.050743211,-0.076193340,-0.116399981,0.988974631
85,1.418083,2,false,false,0.024910979,0.059594572,0.072455488,-0.051854443,-0.076902471,-0.117150873,0.988773406
86,1.434767,2,false,false,0.023053469,0.058872554,0.079154901,-0.053105537,-0.076759726,-0.118524626,0.988554358
87,1.451450,2,false,false,0.022536824,0.059323955,0.081724651,-0.053947859,-0.078053810,-0.120636806,0.988151908
88,1.468133,2,false,false,0.022010623,0.059865158,0.084031723,-0.054827161,-0.079421401,-0.122865446,0.987719774
89,1.484817,2,false,false,0.021162737,0.060220316,0.086442776,-0.055501908,-0.080696970,-0.125230640,0.987281621
90,1.501500,2,false,false,0.020188438,0.060461998,0.088883229,-0.055982009,-0.081574455,-0.127593577,0.986879766
91,1.518183,2,false,false,0.019313494,0.060854461,0.091405444,-0.056125298,-0.081903480,-0.129884064,0.986545503
92,1.534867,2,false,false,0.018659901,0.062716559,0.097379014,-0.055525735,-0.081275024,-0.132237792,0.986318648
93,1.551550,2,false,false,0.017985558,0.061282091,0.096457906,0.055843089,0.082096815,0.134584725,-0.985915184
94,1.568233,2,false,false,0.016717333,0.063725770,0.103418589,-0.054741923,-0.081841059,-0.136401653,0.985748410
95,1.584917,2,false,false,0.016324323,0.064243950,0.106099166,-0.054120231,-0.082489453,-0.138262942,0.985469401
96,1.601600,2,false,false,0.015997218,0.064810172,0.108428828,-0.053068537,-0.083326429,-0.139825925,0.985235631
97,1.618283,2,false,false,0.015742555,0.065279983,0.110842459,-0.051684380,-0.084463023,-0.141156003,0.985022724
98,1.634967,2,false,false,0.016411884,0.064974234,0.110655323,0.050252452,0.085760854,0.142644942,-0.984770179
99,1.651650,2,false,false,0.016412839,0.065974347,0.114027262,0.048906762,0.086807191,0.143487498,-0.984623790
100,1.668333,2,false,false,0.016400591,0.066603355,0.117228553,0.047878265,0.087782376,0.143847659,-0.984535396
101,1.685017,2,false,false,0.016256023,0.067042552,0.120354272,0.046787418,0.088539124,0.143740937,-0.984535575
102,1.701700,2,false,true,0.017394379,0.069718175,0.125598580,-0.044832706,-0.088834688,-0.143019378,0.984705031
103,1.718383,2,false,false,0.017668821,0.070151940,0.128301755,-0.043918867,-0.089629911,-0.142573759,0.984738767
104,1.735067,2,false,false,0.017859764,0.070624582,0.130764186,-0.043069430,-0.090112649,-0.142105713,0.984799862
105,1.751750,2,false,false,0.018300595,0.071006678,0.133464381,-0.042137120,-0.090713151,-0.141702458,0.984843194
106,1.768433,2,false,false,0.018715102,0.071193010,0.136195764,-0.041051045,-0.091504395,-0.141188473,0.984889686
107,1.785117,2,false,false,0.019324519,0.071316704,0.138731256,-0.039597057,-0.092347763,-0.140656948,0.984946489
108,1.801800,2,false,false,0.020044891,0.071088299,0.141790062,-0.037559427,-0.093021229,-0.140042186,0.985050619
109,1.818483,2,false,false,0.020832052,0.070852526,0.144517183,-0.035473656,-0.093448363,-0.139467433,0.985168993
110,1.835167,2,false,false,0.023202032,0.070808947,0.149497852,0.032658044,0.093206450,0.139403775,-0.985298276
111,1.851850,2,false,false,0.024246981,0.070814632,0.152719453,0.030111657,0.092497751,0.138679698,-0.985548258
112,1.868533,2,false,false,0.025001556,0.070463531,0.156100690,0.027637547,0.091126151,0.138075158,-0.985833406
113,1.885217,2,false,false,0.025776016,0.070142478,0.159339294,0.025165042,0.089269027,0.137323394,-0.986174524
114,1.901900,2,false,false,0.025838461,0.069573879,0.162713289,-0.021838732,-0.086773641,-0.135990217,0.986661077
115,1.918583,2,false,false,0.026505606,0.069167539,0.165847167,-0.018083528,-0.084294014,-0.134927705,0.987097800
116,1.935267,2,false,false,0.026758201,0.068820395,0.168777332,-0.013919357,-0.081973173,-0.133982584,0.987489462
117,1.951950,2,false,false,0.026859220,0.068389274,0.171662658,-0.009638288,-0.079734348,-0.133352801,0.987809062
118,1.968633,2,false,false,0.027147289,0.067902736,0.175039917,-0.005602773,-0.077507958,-0.132999554,0.988064885
119,1.985317,2,false,false,0.027120687,0.067387551,0.178213999,-0.002511734,-0.074914835,-0.132887349,0.988292694
120,2.002000,2,false,false,0.027136708,0.066356100,0.181262761,-0.000348095,-0.071873933,-0.132483572,0.988575816
121,2.018683,2,false,false,0.027686417,0.065519184,0.184416696,0.001274740,-0.069042131,-0.131704211,0.988881052
122,2.035367,2,false,false,0.028097199,0.056844238,0.180248693,0.001173315,0.066651471,0.130559921,-0.989196837
123,2.052050,2,false,false,0.028491052,0.061876681,0.193159506,0.003147116,-0.064325340,-0.129089028,0.989539504
124,2.068733,2,false,false,0.027830284,0.060928870,0.196501002,0.003478711,-0.062541664,-0.127261803,0.989889383
125,2.085417,2,false,false,0.027695281,0.060018830,0.199842229,0.003429890,-0.061026324,-0.125247091,0.990241051
126,2.102100,2,false,false,0.027239341,0.058944475,0.203143880,0.003184984,-0.059737958,-0.123158939,0.990582228
127,2.118783,2,false,false,0.026338488,0.057825007,0.206426814,0.002793272,-0.058687504,-0.121023484,0.990909398
128,2.135467,2,false,false,0.025514983,0.056959450,0.209697753,0.002365795,-0.058212731,-0.118729532,0.991215944
129,2.152150,2,false,false,0.025448425,0.055077683,0.214276433,-0.002387810,0.058161642,0.116236717,-0.991514266
130,2.168833,2,false,false,0.024523616,0.053940229,0.217418477,-0.002483709,0.057786662,0.113377124,-0.991867065
131,2.185517,2,false,true,0.024603279,0.054910973,0.223943949,0.003905831,-0.057046276,-0.110092387,0.992275238
132,2.202200,2,false,false,0.024265377,0.053855471,0.226330206,0.003624970,-0.055257898,-0.107263774,0.992687225
133,2.218883,2,false,false,0.023496138,0.052746806,0.229293898,0.002935047,-0.052693069,-0.104270458,0.993147850
134,2.235567,2,false,false,0.022446161,0.051903773,0.232092842,0.002088706,-0.049255129,-0.100923151,0.993672013
135,2.252250,2,false,false,0.021603722,0.051175732,0.235017136,0.001268555,-0.045021486,-0.097196139,0.994245708
136,2.268933,2,false,false,0.020729400,0.050529025,0.238097012,0.000234882,-0.040122192,-0.093211137,0.994837642
137,2.285617,2,false,false,0.018925322,0.049719259,0.241913095,-0.001052225,-0.034234844,-0.088937387,0.995448172
138,2.302300,2,false,false,0.018468030,0.048595935,0.244838640,-0.002651546,-0.028903419,-0.084472999,0.996002972
139,2.318983,2,false,false,0.017372057,0.047923185,0.247733310,-0.004277694,-0.023214733,-0.079409979,0.996562541
140,2.335667,2,false,false,0.016159665,0.047469240,0.250758320,-0.006332595,-0.016851310,-0.074287906,0.997074366
141,2.352350,2,false,false,0.015033383,0.046964671,0.253690988,-0.009144252,-0.009710563,-0.069261014,0.997509420
142,2.369033,2,false,false,0.013563108,0.046326064,0.256519824,-0.012431938,-0.001559547,-0.063969843,0.997873187
143,2.385717,2,false,false,0.012982168,0.045440052,0.259180427,-0.016460178,0.006865648,-0.058086161,0.998152316
144,2.402400,2,false,false,0.012061071,0.044794448,0.261985958,-0.020097593,0.015924951,-0.050942473,0.998372376
145,2.419083,2,false,false,0.010831991,0.044452868,0.264547288,-0.023136880,0.024839940,-0.043452021,0.998478651
146,2.435767,2,false,false,0.009474554,0.044163793,0.267107904,-0.024938118,0.032985445,-0.036346663,0.998483360
147,2.452450,2,false,false,0.007980084,0.043155976,0.269868731,-0.026264163,0.040838297,-0.029665634,0.998379886
148,2.469133,2,false,false,0.006839009,0.042906620,0.272296429,-0.026407616,0.047260039,-0.023274088,0.998262227
149,2.485817,2,false,false,0.005778568,0.042800937,0.274672240,-0.026044451,0.053552657,-0.016869968,0.998082757
150,2.502500,2,false,false,0.004665834,0.042620137,0.277031362,-0.025632329,0.059698932,-0.010968434,0.997827053
151,2.519183,2,false,false,0.003802252,0.042150039,0.279117525,-0.024853855,0.065622047,-0.005705649,0.997518718
152,2.535867,2,false,false,0.003016434,0.041703112,0.281293362,-0.023783231,0.070775032,-0.001411533,0.997207761
153,2.552550,2,false,true,0.002578014,0.038415909,0.283566296,-0.024709348,0.076820165,0.001884565,0.996736944
154,2.569233,2,false,false,0.001941379,0.037904531,0.285567641,-0.024459895,0.081081085,0.004617122,0.996396661
155,2.585917,2,false,false,0.001371920,0.037299316,0.287346542,-0.024346540,0.083505087,0.007161949,0.996184170
156,2.602600,2,false,false,0.000450265,0.036668219,0.289044052,-0.023502577,0.085827768,0.009233128,0.995989919
157,2.619283,2,false,false,0.000028299,0.036116607,0.291050285,-0.021911489,0.088411771,0.010955401,0.995782733
158,2.635967,2,false,false,-0.001161062,0.034499384,0.292456031,0.021056710,-0.091636002,-0.012346031,-0.995493352
159,2.652650,2,false,true,-0.001201429,0.033567965,0.295157045,-0.019775756,0.093810521,0.012998923,0.995308816
160,2.669333,2,false,false,-0.001343661,0.033652332,0.295744509,-0.017556086,0.094641849,0.011918979,0.995285213
161,2.686017,2,false,false,-0.001612453,0.033415221,0.296802074,-0.014427635,0.094039179,0.009729921,0.995416462
162,2.702700,2,false,false,-0.001988042,0.033162121,0.297645301,-0.010656602,0.091545656,0.006968583,0.995719492
163,2.719383,2,false,false,-0.002458010,0.032995701,0.298171163,-0.007207623,0.087579459,0.004030101,0.996123374
164,2.736067,2,false,false,-0.002551896,0.032717556,0.298563838,-0.004361973,0.083497509,0.001358287,0.996497512
165,2.752750,2,false,false,-0.002383668,0.032624174,0.298818290,-0.002993638,0.081782311,-0.001960069,0.996643782
166,2.769433,2,false,false,-0.002925127,0.030730624,0.297788024,0.004736003,-0.079941377,0.006012056,-0.996770263
167,2.786117,2,false,false,-0.002003895,0.030723926,0.299064249,-0.006213542,0.076399460,-0.011482492,0.996991813
168,2.802800,2,false,false,-0.001358187,0.031095756,0.299103826,-0.006370577,0.071610682,-0.017175803,0.997264445
169,2.819483,2,false,false,-0.000554725,0.031430528,0.299098969,-0.006742376,0.066156812,-0.023723433,0.997504413
170,2.836167,2,false,false,0.000730661,0.032047749,0.298534989,-0.006818360,0.059590731,-0.030077362,0.997746408
171,2.852850,2,false,false,0.002246501,0.032532014,0.298016727,-0.006982926,0.052707873,-0.036281116,0.997926295
172,2.869533,2,false,false,0.003825048,0.033045985,0.297186345,-0.007378113,0.045401011,-0.042707123,0.998028278
173,2.886217,2,false,false,0.005257705,0.033751436,0.296052337,-0.007633134,0.037564006,-0.049543295,0.998036206
174,2.902900,2,false,false,0.006058175,0.034795027,0.293601066,0.008243024,-0.029106747,0.056393914,-0.997950196
175,2.919583,2,false,false,0.008495166,0.035281442,0.288626879,-0.010108788,0.019912748,-0.064183719,0.997688234
176,2.936267,2,false,false,0.010601342,0.035505347,0.287715018,-0.011069650,0.010576833,-0.071650378,0.997312307
177,2.952950,2,false,false,0.012722580,0.035435133,0.287053078,-0.012453465,0.001061012,-0.079053774,0.996792018
178,2.969633,2,false,false,0.015061004,0.036150768,0.286700070,-0.013623290,-0.008780785,-0.086155973,0.996149838
179,2.986317,2,false,false,0.017321216,0.036427304,0.285731971,-0.015295653,-0.018627137,-0.093041688,0.995370507
180,3.003000,2,false,false,0.020999862,0.036865938,0.283742428,0.016384725,0.029324546,0.099257596,-0.994494677
181,3.019683,2,false,false,0.023800632,0.036916580,0.285545588,-0.018355152,-0.039559193,-0.106681630,0.993336439
182,3.036367,2,false,false,0.026317302,0.036455918,0.284738928,-0.020615764,-0.050488688,-0.114010327,0.991981685
183,3.053050,2,false,false,0.029071853,0.036236849,0.283848047,-0.022702938,-0.061734803,-0.121490769,0.990410745
184,3.069733,2,false,false,0.031891432,0.035931326,0.283001900,-0.024477791,-0.072740771,-0.128326476,0.988757849
185,3.086417,2,false,false,0.034782626,0.035585489,0.282361060,-0.025784871,-0.083509393,-0.134386450,0.987067223
186,3.103100,2,false,false,0.038196772,0.035060599,0.281878531,-0.026476944,-0.094349816,-0.140031576,0.985285878
187,3.119783,2,false,false,0.041465245,0.034718804,0.281356841,-0.027174922,-0.104988948,-0.146235138,0.983287394
188,3.136467,2,false,true,0.046706140,0.035706166,0.281252444,-0.026267938,-0.116267234,-0.153531179,0.980928183
189,3.153150,2,false,false,0.049010605,0.035603259,0.281061649,-0.026376275,-0.125938922,-0.162363008,0.978305638
190,3.169833,2,false,false,0.051013578,0.035651520,0.280771762,-0.026585210,-0.135402843,-0.172302455,0.975331366
191,3.186517,2,false,false,0.053059593,0.035616070,0.280645072,-0.026359964,-0.144551188,-0.183975294,0.971886456
192,3.203200,2,false,false,0.055298217,0.035451375,0.280506283,-0.025430083,-0.154010430,-0.195326254,0.968236446
193,3.219883,2,false,false,0.058431022,0.035571247,0.280552179,0.023883756,0.165223494,0.206442416,-0.964112163
194,3.236567,2,false,false,0.061238606,0.035845727,0.280365378,-0.022120116,-0.176200211,-0.216755390,0.959938228
195,3.253250,2,false,false,0.063186146,0.035647906,0.280768335,-0.021057548,-0.187247470,-0.226741150,0.955554068
196,3.269933,2,false,false,0.065356612,0.035474353,0.281105965,-0.020338062,-0.198995098,-0.235880941,0.950971901
197,3.286617,2,false,false,0.067712232,0.034773424,0.281396031,-0.020470196,-0.210421100,-0.244080782,0.946429431
198,3.303300,2,false,false,0.070325747,0.033694874,0.281816274,-0.021442875,-0.221323892,-0.251187027,0.942051530
199,3.319983,2,false,false,0.072928958,0.032504000,0.282649249,-0.022994382,-0.231760651,-0.256643891,0.938025653
200,3.336667,2,false,false,0.075258613,0.031361245,0.285763979,-0.024545422,-0.241778001,-0.260016561,0.934522510
201,3.353350,2,false,false,0.077283382,0.029890593,0.287355244,-0.027551811,-0.249214321,-0.261394739,0.932097614
202,3.370033,2,false,false,0.079293370,0.027991371,0.288870066,-0.031178994,-0.255748808,-0.261295319,0.930239320
203,3.386717,2,false,false,0.080937013,0.026063856,0.290650219,-0.033944849,-0.262331724,-0.260823548,0.928440094
204,3.403400,2,false,false,0.082408845,0.024500791,0.292276263,-0.035813659,-0.269046038,-0.261645943,0.926214397
205,3.420083,2,false,true,0.086267561,0.022684000,0.294271439,-0.037549481,-0.276824951,-0.263425499,0.923344493
206,3.436767,2,false,false,0.086720005,0.021186156,0.295359433,-0.039022390,-0.282316625,-0.266836077,0.920637369
207,3.453450,2,false,false,0.087210298,0.020295653,0.295969814,-0.039852012,-0.286934197,-0.270189822,0.918192863
208,3.470133,2,false,false,0.087527558,0.019700183,0.296605557,-0.040659197,-0.289982468,-0.273456663,0.916230619
209,3.486817,2,false,false,0.087865509,0.019281313,0.296949863,-0.041499481,-0.290941119,-0.275364399,0.915317178
210,3.503500,2,false,false,0.088145129,0.018689344,0.297646195,-0.042675067,-0.289581746,-0.275481462,0.915658891
211,3.520183,2,false,false,0.088248365,0.018689513,0.298218518,-0.044530105,-0.286672264,-0.274186701,0.916873991
212,3.536867,2,false,true,0.091833010,0.019482039,0.298198372,-0.046007525,-0.283955753,-0.271539927,0.918432653
213,3.553550,2,false,false,0.091725178,0.019672841,0.298221529,-0.048938867,-0.279489398,-0.268551737,0.920527399
214,3.570233,2,false,false,0.091666862,0.019957662,0.298066318,-0.052023329,-0.274817973,-0.264542609,0.922922432
215,3.586917,2,false,false,0.091704637,0.020075619,0.297608435,-0.054852381,-0.268805057,-0.259341002,0.926000774
216,3.603600,2,false,false,0.091720268,0.020475812,0.296941429,-0.057280581,-0.261195540,-0.252222478,0.929989040
217,3.620283,2,false,false,0.091630243,0.020727977,0.295627236,-0.059403509,-0.251999199,-0.244067296,0.934558094
218,3.636967,2,false,true,0.093541227,0.022933412,0.292276859,-0.059961453,-0.242568180,-0.234312057,0.939501584
219,3.653650,2,false,false,0.093609914,0.023760198,0.289233297,-0.057918556,-0.232532576,-0.223456666,0.944796920
220,3.670333,2,false,false,0.093943827,0.024913182,0.285648346,-0.053961612,-0.224260211,-0.211215585,0.949833453
221,3.687017,2,false,false,0.093885012,0.026424136,0.281994104,-0.048866868,-0.215832278,-0.197847754,0.954926610
222,3.703700,2,false,false,0.093389004,0.028385540,0.278271765,-0.043253444,-0.205993026,-0.183984265,0.960128009
223,3.720383,2,false,false,0.092705123,0.031199835,0.275903881,0.039118513,0.195338026,0.168660417,-0.965332329
224,3.737067,2,false,false,0.092094161,0.035958149,0.271171272,-0.034084797,-0.184493899,-0.154048294,0.970087290
225,3.753750,2,false,false,0.087989271,0.038755096,0.271528602,0.031120840,0.175051928,0.141621828,-0.973823249
226,3.770433,2,false,false,0.089756951,0.042904183,0.263027757,-0.027650964,-0.166292250,-0.130105257,0.977064490
227,3.787117,2,false,false,0.088923030,0.046141762,0.258980423,-0.025033312,-0.155880660,-0.119410895,0.980212033
228,3.803800,2,false,false,0.087288879,0.049338076,0.255758345,-0.023935117,-0.143190503,-0.108514838,0.983436882
229,3.820483,2,false,false,0.080335036,0.050498798,0.260573387,0.024893593,0.129529953,0.098423816,-0.986364603
230,3.837167,2,false,true,0.082198694,0.053592891,0.252686620,-0.025188219,-0.118357733,-0.087906651,0.988751411
231,3.853850,2,false,false,0.080089934,0.056615811,0.250362545,-0.024563350,-0.107987136,-0.078644030,0.990732312
232,3.870533,2,false,false,0.077778541,0.059130661,0.248290136,-0.023535289,-0.098227553,-0.069174089,0.992477894
233,3.887217,2,false,false,0.075648963,0.061239988,0.246387914,-0.022470277,-0.088258885,-0.059773240,0.994048655
234,3.903900,2,false,false,0.073109850,0.062944204,0.244634181,-0.021181827,-0.078010395,-0.051308218,0.995406091
235,3.920583,2,false,false,0.070335105,0.064138763,0.242790848,-0.018356334,-0.069405243,-0.044207722,0.996439517
236,3.937267,2,false,false,0.064413302,0.064513944,0.243514016,0.013297836,0.061879814,0.038931802,-0.997235358
237,3.953950,2,false,false,0.060569778,0.066612564,0.242521301,-0.005885756,-0.056940135,-0.032506421,0.997830927
238,3.970633,2,false,false,0.057921175,0.067538545,0.241097972,0.001381721,-0.051557127,-0.026643315,0.998313606
239,3.987317,2,false,false,0.055237919,0.067850552,0.240151897,0.007377094,-0.044383440,-0.021204956,0.998762250
