frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
53,0.884217,2,false,false,0.099937350,0.008996835,0.079342082,0.009670398,-0.006605210,0.080332451,-0.996699333
54,0.900900,2,false,false,0.099335924,0.009032208,0.082057148,0.010285154,-0.007328305,0.081153668,-0.996621609
55,0.917583,2,false,false,0.098677956,0.009056089,0.084462643,0.010635987,-0.007907406,0.081897005,-0.996552765
56,0.934267,2,false,false,0.091970354,0.009686113,0.094214931,-0.009654495,0.010353208,-0.082014553,0.996530652
57,0.950950,2,false,false,0.091608472,0.009895472,0.096445195,-0.009314181,0.010451508,-0.082275890,0.996511340
58,0.967633,2,false,false,0.091391310,0.009769208,0.098662131,-0.009394654,0.010403981,-0.082602531,0.996484041
59,0.984317,2,false,false,0.090927742,0.009892805,0.100755379,-0.009628215,0.010164822,-0.082772858,0.996470153
60,1.001000,2,false,false,0.089217588,0.010501819,0.104821585,0.009697305,-0.010707309,0.082685307,-0.996471047
61,1.017683,2,false,false,0.088339046,0.010789081,0.107796013,0.009604753,-0.010554880,0.082990602,-0.996448219
62,1.034367,2,false,false,0.087304667,0.010957154,0.110756874,0.009690656,-0.010280092,0.083351716,-0.996420085
63,1.051050,2,false,false,0.086367793,0.011199187,0.113764636,0.009600720,-0.010021267,0.083769359,-0.996388555
64,1.067733,2,false,false,0.085256360,0.011641267,0.116821520,0.009387130,-0.009597894,0.084211007,-0.996357501
65,1.084417,2,false,false,0.083976582,0.011921341,0.120091572,0.009187541,-0.009200525,0.084681198,-0.996323287
66,1.101100,2,false,false,0.082637757,0.012256077,0.123275347,0.009143786,-0.008692283,0.085170366,-0.996286571
67,1.117783,2,false,false,0.081312977,0.012696066,0.126236022,0.008871263,-0.007973124,0.085853808,-0.996236324
68,1.134467,2,false,false,0.080082990,0.013236419,0.129368424,0.008347087,-0.007216164,0.086495601,-0.996191144
69,1.151150,2,false,false,0.078934923,0.013717485,0.132659942,0.007660042,-0.006466409,0.087007180,-0.996157229
70,1.167833,2,false,true,0.073722914,0.017443577,0.141918957,-0.005046591,0.006179029,-0.087363623,0.996144533
71,1.184517,2,false,false,0.072401993,0.018338086,0.145274132,-0.003932742,0.004653954,-0.087853827,0.996114790
72,1.201200,2,false,false,0.070977509,0.018787216,0.148663521,-0.002907223,0.002972987,-0.088663556,0.996052980
73,1.217883,2,false,false,0.069474533,0.019079560,0.152292699,-0.002423821,0.001338228,-0.089372762,0.995994449
74,1.234567,2,false,false,0.068085529,0.019360878,0.155803859,-0.002310401,-0.000151439,-0.089986533,0.995940328
75,1.251250,2,false,false,0.066406474,0.019561818,0.159626827,-0.002425303,-0.001682669,-0.090266146,0.995913327
76,1.267933,2,false,false,0.064689979,0.019871462,0.163353235,-0.002731865,-0.003054890,-0.090295769,0.995906591
77,1.284617,2,false,false,0.063288003,0.020119473,0.166989446,-0.003347320,-0.004455518,-0.090365924,0.995893061
78,1.301300,2,false,false,0.071542643,0.015155155,0.160823360,0.005675114,0.008262286,0.091014244,-0.995799184
79,1.317983,2,false,false,0.059847020,0.020048270,0.176683992,0.004370769,0.006871440,0.090181440,-0.995892107
80,1.334667,2,false,false,0.058332790,0.019532405,0.181167558,0.004905215,0.008418821,0.089825973,-0.995909810
81,1.351350,2,false,false,0.056974337,0.018820552,0.185642138,0.005344513,0.009914448,0.089189351,-0.995950997
82,1.368033,2,false,false,0.055600677,0.017994175,0.190239877,0.005912224,0.011065095,0.088336438,-0.996011674
83,1.384717,2,false,false,0.054671489,0.017184671,0.194834307,0.006771108,0.012219409,0.087413795,-0.996074200
84,1.401400,2,false,false,0.053633414,0.016243987,0.199193701,0.007950379,0.013327898,0.086758360,-0.996108592
85,1.418083,2,false,false,0.052889694,0.015382237,0.203797922,0.009369484,0.014547894,0.086304314,-0.996118605
86,1.434767,2,false,false,0.052124918,0.014492351,0.208469316,0.011180992,0.015586223,0.085879408,-0.996120930
87,1.451450,2,false,false,0.047933228,0.015200116,0.216846779,-0.011985739,-0.015601633,-0.085431993,0.996149778
88,1.468133,2,false,false,0.047234554,0.014258779,0.221088678,-0.013806190,-0.016062235,-0.085178241,0.996140659
89,1.484817,2,false,false,0.046774026,0.013304786,0.225445434,-0.015237764,-0.016245125,-0.084638432,0.996162772
90,1.501500,2,false,false,0.046359722,0.012422967,0.229406849,-0.016285978,-0.016376045,-0.083812386,0.996213913
91,1.518183,2,false,false,0.046278484,0.011496393,0.233564377,-0.016807163,-0.016601875,-0.082904287,0.996277511
92,1.534867,2,false,false,0.046049073,0.009599762,0.239475951,0.016996972,0.016489821,0.082019575,-0.996349335
93,1.551550,2,false,false,0.045623701,0.008470762,0.244184896,0.017736357,0.016297296,0.081799507,-0.996357739
94,1.568233,2,false,false,0.044984102,0.007644791,0.248836771,0.019359536,0.015880689,0.082234517,-0.996298432
95,1.584917,2,false,false,0.044434853,0.006954683,0.253555447,0.020959845,0.015201865,0.082584180,-0.996247709
96,1.601600,2,false,true,0.044229768,0.006227980,0.257585764,-0.022407284,-0.014844109,-0.083214790,0.996169090
97,1.618283,2,false,false,0.043875214,0.005322629,0.261338055,-0.023357997,-0.014354087,-0.083703242,0.996113539
98,1.634967,2,false,false,0.043916825,0.004674869,0.265300035,-0.024678683,-0.013758493,-0.084296115,0.996040106
99,1.651650,2,false,false,0.043838352,0.004055967,0.269534349,-0.026493914,-0.012939403,-0.085179679,0.995929241
100,1.668333,2,false,false,0.043820783,0.003499917,0.274104744,-0.028563123,-0.012333053,-0.086162150,0.995795250
101,1.685017,2,false,false,0.043846499,0.002725602,0.280170768,0.030362464,0.011938570,0.086932391,-0.995679915
102,1.701700,2,false,false,0.043902952,0.002112937,0.284520924,0.032762241,0.011808782,0.087884121,-0.995521784
103,1.718383,2,false,false,0.043878365,0.001609574,0.289090216,0.035353944,0.011878451,0.088839993,-0.995347440
104,1.735067,2,false,true,0.044509485,0.000716771,0.293656468,-0.038055070,-0.011804996,-0.090176232,0.995128572
105,1.751750,2,false,false,0.045060508,0.000483148,0.297997981,-0.039803356,-0.011721753,-0.090715945,0.995012045
106,1.768433,2,false,false,0.045261323,0.000083852,0.301772952,-0.041242309,-0.011512571,-0.090887144,0.994940221
107,1.785117,2,false,false,0.045881130,-0.000225626,0.305397093,-0.042300478,-0.011291583,-0.091174200,0.994872153
108,1.801800,2,false,false,0.046096571,-0.000505710,0.309078485,-0.043506023,-0.011002797,-0.091781162,0.994767547
109,1.818483,2,false,false,0.046479940,-0.000609369,0.312880427,-0.045001589,-0.010436149,-0.093047388,0.994589508
110,1.835167,2,false,false,0.046460308,-0.001087235,0.317226946,0.046549983,0.009559073,0.094122075,-0.994425893
111,1.851850,2,false,false,0.046653964,-0.001206865,0.320744842,-0.047639824,-0.008779570,-0.095154732,0.994283199
112,1.868533,2,false,false,0.046946067,-0.001314925,0.324251711,-0.048012033,-0.007692554,-0.095591940,0.994232297
113,1.885217,2,false,false,0.047447551,-0.001543649,0.327436060,-0.048319548,-0.006398315,-0.095837213,0.994202971
114,1.901900,2,false,false,0.047899287,-0.001920859,0.330527872,-0.048486281,-0.005236881,-0.095994733,0.994186521
115,1.918583,2,false,false,0.048153684,-0.002103118,0.333425224,-0.048488382,-0.004453765,-0.096234947,0.994166970
116,1.935267,2,false,false,0.048478656,-0.002200525,0.336159229,-0.048696127,-0.004012282,-0.096494935,0.994133532
117,1.951950,2,false,false,0.049173184,-0.002712714,0.337702751,0.049410824,0.004223452,0.096911006,-0.994056821
118,1.968633,2,false,false,0.049576338,-0.002899675,0.341675103,-0.049870882,-0.004533744,-0.096377894,0.994084358
119,1.985317,2,false,false,0.049839824,-0.003054283,0.344231129,-0.050555784,-0.005337839,-0.095964417,0.994085729
120,2.002000,2,false,false,0.050038222,-0.003040778,0.346555591,-0.051332593,-0.006743455,-0.095443875,0.994087577
121,2.018683,2,false,false,0.050530143,-0.003318605,0.348772883,-0.051933952,-0.008749800,-0.094489813,0.994131804
122,2.035367,2,false,false,0.050821360,-0.003476645,0.350945950,-0.052477792,-0.011020768,-0.093419574,0.994181812
123,2.052050,2,false,false,0.051283576,-0.003780636,0.353191614,-0.052799780,-0.013959250,-0.092400625,0.994223118
124,2.068733,2,false,false,0.052327324,-0.004218087,0.355627447,-0.053104974,-0.017469591,-0.091789961,0.994207859
125,2.085417,2,false,false,0.052994415,-0.004553503,0.357359499,-0.052913833,-0.021132207,-0.091466077,0.994176865
126,2.102100,2,false,false,0.053591844,-0.004880502,0.358957559,-0.052970234,-0.024115661,-0.091186345,0.994131625
127,2.118783,2,false,false,0.053967163,-0.005108116,0.360336155,-0.052974429,-0.026171265,-0.091152206,0.994082570
128,2.135467,2,false,false,0.054278661,-0.005244581,0.361588657,-0.052336585,-0.027577335,-0.091489270,0.994047344
129,2.152150,2,false,true,0.053330798,-0.005298248,0.363293886,-0.051063068,-0.029545560,-0.091881528,0.994020820
130,2.168833,2,false,false,0.053219341,-0.005354116,0.364124358,-0.049315460,-0.031006359,-0.092822306,0.993977129
131,2.185517,2,false,false,0.053147607,-0.005327533,0.364779651,-0.048216790,-0.031878632,-0.093810201,0.993910730
132,2.202200,2,false,false,0.052952457,-0.005603163,0.365459383,-0.047691923,-0.032603644,-0.095033951,0.993796349
133,2.218883,2,false,false,0.052723683,-0.005824571,0.365956604,-0.047400512,-0.032821473,-0.096119784,0.993698657
134,2.235567,2,false,false,0.052510422,-0.006166056,0.366457045,-0.047310822,-0.032690804,-0.097000018,0.993621707
135,2.252250,2,false,false,0.053263243,-0.006148386,0.366525322,0.046958268,0.032624803,0.097489774,-0.993592680
136,2.268933,2,false,false,0.053109247,-0.006465635,0.366863042,0.046866268,0.032230847,0.097746342,-0.993584692
137,2.285617,2,false,true,0.052273910,-0.007017787,0.367422879,-0.046938561,-0.031365830,-0.098093048,0.993574739
138,2.302300,2,false,false,0.052765887,-0.007297403,0.367434621,0.046878435,0.030250940,0.098582454,-0.993563712
139,2.318983,2,false,false,0.052070674,-0.007491131,0.367863744,-0.046397105,-0.027480613,-0.099588335,0.993566513
140,2.335667,2,false,false,0.051993478,-0.007525802,0.368091047,-0.045643359,-0.024427410,-0.100906551,0.993548155
141,2.352350,2,false,false,0.052046355,-0.007597702,0.367895752,-0.044134449,-0.023900490,-0.101179831,0.993601322
142,2.369033,2,false,false,0.052027658,-0.007288086,0.367842406,-0.043651484,-0.023274852,-0.101362005,0.993618965
143,2.385717,2,false,false,0.052518900,-0.006543785,0.367678910,0.042582851,0.023095913,0.100819908,-0.993724704
144,2.402400,2,false,false,0.052104414,-0.006179617,0.367243022,0.041642688,0.023026044,0.100576617,-0.993790805
145,2.419083,2,false,false,0.051817931,-0.005746012,0.367095113,0.040899392,0.022987107,0.100825720,-0.993797362
146,2.435767,2,false,false,0.051591523,-0.004756911,0.366677970,0.039800685,0.022933582,0.101897776,-0.993733823
147,2.452450,2,false,false,0.051391941,-0.004258057,0.365962923,0.039189760,0.022628864,0.103383087,-0.993611634
148,2.469133,2,false,false,0.052024353,-0.003588232,0.364478290,0.038928073,0.021884369,0.105159245,-0.993452191
149,2.485817,2,false,false,0.052010838,-0.003696166,0.363330275,0.038828582,0.020367209,0.107337154,-0.993255436
150,2.502500,2,false,true,0.051901918,-0.003390527,0.363199860,-0.038776245,-0.017927090,-0.109972619,0.993016183
151,2.519183,2,false,false,0.051679067,-0.002954581,0.361787826,-0.039174702,-0.015422710,-0.113064386,0.992695332
152,2.535867,2,false,false,0.051446773,-0.002248325,0.360315561,-0.039499160,-0.013075395,-0.116462208,0.992323279
153,2.552550,2,false,false,0.051204920,-0.001609777,0.358540684,-0.040074319,-0.010593718,-0.120170645,0.991887510
154,2.569233,2,false,false,0.051678415,-0.000601531,0.355416119,0.040455915,0.008522527,0.124241590,-0.991390347
155,2.585917,2,false,false,0.051674373,-0.000155372,0.353091836,0.041056111,0.006747280,0.127469376,-0.990969479
156,2.602600,2,false,false,0.052032784,0.000487956,0.350652516,0.041206982,0.005351535,0.129654422,-0.990688205
157,2.619283,2,false,false,0.052815147,0.000999739,0.347846895,0.041105691,0.004013543,0.130364314,-0.990605593
158,2.635967,2,false,false,0.055141576,0.001850095,0.344056427,-0.041034695,-0.003624518,-0.129806966,0.990683198
159,2.652650,2,false,false,0.056517288,0.002124673,0.340972096,-0.041591171,-0.002409840,-0.129407212,0.990716040
160,2.669333,2,false,false,0.058250628,0.002000793,0.337908655,-0.042677224,-0.001657250,-0.128954157,0.990730405
161,2.686017,2,false,false,0.059979208,0.002168861,0.334825575,-0.043967295,-0.001029101,-0.128365919,0.990751266
162,2.702700,2,false,false,0.061958641,0.002350225,0.331496626,-0.045422766,-0.000397516,-0.127110139,0.990847945
163,2.719383,2,false,false,0.064457297,0.002468467,0.327920645,-0.046949804,0.000193665,-0.125048414,0.991039157
164,2.736067,2,false,false,0.066973902,0.002654216,0.324193716,-0.048438348,0.000942415,-0.122474231,0.991288543
165,2.752750,2,false,false,0.069977112,0.002773135,0.321021229,0.049646661,-0.001793865,0.119701818,-0.991566241
166,2.769433,2,false,false,0.073164277,0.002758123,0.317631781,0.051251028,-0.002122615,0.116681270,-0.991843879
167,2.786117,2,false,false,0.076407291,0.002514341,0.314031690,0.052830011,-0.002542633,0.113467641,-0.992132962
168,2.802800,2,false,true,0.079245582,0.001843743,0.310065448,-0.054517008,0.003316110,-0.109510750,0.992483974
169,2.819483,2,false,false,0.082511701,0.001407235,0.306515843,-0.055835191,0.004123742,-0.105677947,0.992823064
170,2.836167,2,false,false,0.085337073,0.000813622,0.303087085,-0.056993272,0.004894672,-0.102090761,0.993129075
171,2.852850,2,false,false,0.088621005,0.000089426,0.299815863,-0.057960469,0.005672755,-0.099215128,0.993360341
172,2.869533,2,false,false,0.091705389,-0.000579137,0.296663254,-0.058429413,0.006354263,-0.096896313,0.993557632
173,2.886217,2,false,false,0.094883993,-0.001362192,0.293256789,-0.058447707,0.006845027,-0.094706364,0.993764460
174,2.902900,2,false,false,0.098344453,-0.002482972,0.289817959,0.058497403,-0.007883627,0.092891216,-0.993925154
175,2.919583,2,false,false,0.101221345,-0.003377046,0.285658270,0.057665385,-0.008594386,0.090892486,-0.994152665
176,2.936267,2,false,false,0.104188696,-0.004260089,0.281837940,0.056666970,-0.008913998,0.089393191,-0.994343162
177,2.952950,2,false,false,0.106501058,-0.004872716,0.278725058,-0.055590875,0.009797734,-0.088901959,0.994439602
178,2.969633,2,false,false,0.109417498,-0.005621509,0.274664998,-0.053757653,0.010092202,-0.089243270,0.994506896
179,2.986317,2,false,false,0.112423211,-0.006377927,0.270473570,-0.051591489,0.010396332,-0.089836635,0.994565070
180,3.003000,2,false,false,0.115406603,-0.007355446,0.266561776,-0.049446482,0.010893393,-0.090757012,0.994585097
181,3.019683,2,false,false,0.118381388,-0.008178236,0.262568414,-0.047220521,0.011744116,-0.091846056,0.994583666
182,3.036367,2,false,false,0.120900683,-0.009444644,0.258309394,0.044816390,-0.013079926,0.093075052,-0.994563937
183,3.053050,2,false,false,0.123697981,-0.010506758,0.254461378,0.042698931,-0.014543362,0.094577029,-0.994495094
184,3.069733,2,false,false,0.126321331,-0.011423782,0.250563025,0.040533204,-0.016102204,0.096132301,-0.994412601
185,3.086417,2,false,false,0.129155934,-0.012602484,0.246735319,0.038438383,-0.017824493,0.097765714,-0.994307160
186,3.103100,2,false,false,0.132876888,-0.013131266,0.243108213,-0.035898276,0.019259701,-0.099135190,0.994239748
187,3.119783,2,false,false,0.135995269,-0.014244041,0.240099251,0.032977503,-0.021236289,0.100164860,-0.994197488
188,3.136467,2,false,false,0.138724133,-0.015202338,0.236769438,-0.030445674,0.022689439,-0.100654408,0.994196713
189,3.153150,2,false,false,0.142245233,-0.016336627,0.233644724,-0.027791776,0.024068134,-0.101248242,0.994181693
190,3.169833,2,false,false,0.145458698,-0.017506354,0.230647787,-0.025452130,0.025454916,-0.101910181,0.994142115
191,3.186517,2,false,false,0.148731589,-0.018522929,0.228182182,-0.023366135,0.026919464,-0.102824301,0.994060695
192,3.203200,2,false,false,0.152179211,-0.020350257,0.224961311,0.021873849,-0.028387874,0.103382528,-0.993995905
193,3.219883,2,false,false,0.155368209,-0.021359745,0.222812071,0.020265181,-0.029942118,0.103895217,-0.993930876
194,3.236567,2,false,false,0.158391699,-0.022357067,0.220912769,0.018693721,-0.031446721,0.104477018,-0.993854225
195,3.253250,2,false,true,0.161889389,-0.024556795,0.217980355,-0.017409699,0.032661680,-0.105434567,0.993737221
196,3.269933,2,false,false,0.164548323,-0.025770634,0.216312334,-0.015955234,0.033826146,-0.106510952,0.993607938
197,3.286617,2,false,false,0.167110473,-0.026782036,0.214529425,-0.014345380,0.034797795,-0.107709877,0.993469656
198,3.303300,2,false,false,0.169978768,-0.027548525,0.213275090,-0.012738738,0.035268057,-0.109104425,0.993322790
199,3.319983,2,false,false,0.172718003,-0.028221792,0.212343201,-0.011095136,0.035782348,-0.110675007,0.993150413
200,3.336667,2,false,false,0.176693574,-0.028350823,0.211298093,0.009223788,-0.036010623,0.112311870,-0.992977500
201,3.353350,2,false,false,0.179423720,-0.029053731,0.210594445,0.007776612,-0.036833253,0.113485277,-0.992826283
202,3.370033,2,false,true,0.182597876,-0.029909641,0.210030898,-0.006932515,0.037696268,-0.114698924,0.992660582
203,3.386717,2,false,false,0.184915245,-0.029791199,0.210372716,0.005466100,-0.038610041,0.115456022,-0.992546916
204,3.403400,2,false,false,0.188139394,-0.031002121,0.209919393,-0.005367785,0.039551388,-0.116806343,0.992352366
205,3.420083,2,false,false,0.190840244,-0.031546976,0.210064545,-0.004993777,0.040136788,-0.117554158,0.992242515
206,3.436767,2,false,false,0.193292186,-0.032062527,0.210274771,-0.004623664,0.040360764,-0.118121304,0.992167830
207,3.453450,2,false,false,0.195682779,-0.032432925,0.210842475,-0.004250906,0.040360089,-0.118401408,0.992136121
208,3.470133,2,false,false,0.197595432,-0.032841004,0.211640209,-0.003920096,0.040259074,-0.118369460,0.992145479
209,3.486817,2,false,false,0.199976131,-0.032991011,0.212662444,-0.003542581,0.039803959,-0.118244879,0.992180049
210,3.503500,2,false,false,0.202796534,-0.031479474,0.214417592,0.002504509,-0.038811959,0.117657296,-0.992292345
211,3.520183,2,false,false,0.204996243,-0.031668223,0.215669736,0.002748396,-0.038048599,0.117483556,-0.992341876
212,3.536867,2,false,false,0.207100585,-0.031884704,0.217037663,0.003419175,-0.036992006,0.117458232,-0.992382765
213,3.553550,2,false,false,0.208857477,-0.031751487,0.218350738,0.004204665,-0.035716765,0.117511168,-0.992420197
214,3.570233,2,false,false,0.210535109,-0.031717516,0.220034778,0.005147814,-0.034473244,0.117503040,-0.992460668
215,3.586917,2,false,false,0.212283567,-0.031646494,0.221688181,0.005962435,-0.033015378,0.117269628,-0.992533326
216,3.603600,2,false,false,0.213919878,-0.031626303,0.223195419,0.006556435,-0.031408790,0.116946399,-0.992619812
217,3.620283,2,false,false,0.215591267,-0.031176645,0.224904925,0.006791712,-0.029848672,0.116649665,-0.992701232
218,3.636967,2,false,false,0.216736898,-0.031084938,0.226913244,0.006910932,-0.028123533,0.116727106,-0.992741764
219,3.653650,2,false,false,0.217893064,-0.031096756,0.228647888,0.006758576,-0.026206419,0.117207445,-0.992738664
220,3.670333,2,false,false,0.218493491,-0.030590339,0.230095655,0.006496523,-0.024086663,0.118242830,-0.992671311
221,3.687017,2,false,false,0.219102934,-0.030235741,0.231660843,0.006043298,-0.021701559,0.119430870,-0.992586970
222,3.703700,2,false,false,0.220923513,-0.027616978,0.234642699,-0.004869704,0.018684022,-0.121101595,0.992452323
223,3.720383,2,false,false,0.220667377,-0.027548101,0.235302478,-0.004911512,0.015977891,-0.122410342,0.992338836
224,3.737067,2,false,false,0.220551759,-0.027132187,0.236671820,-0.004721470,0.012988639,-0.123920426,0.992195964
225,3.753750,2,false,false,0.220086172,-0.026621532,0.238583371,-0.004722116,0.009714058,-0.125456795,0.992040336
226,3.770433,2,false,false,0.219789132,-0.026163848,0.240634382,-0.005062674,0.006137891,-0.126866430,0.991887927
227,3.787117,2,false,false,0.220837012,-0.025774829,0.244501278,0.004703341,-0.001724680,0.128036290,-0.991756856
228,3.803800,2,false,false,0.220267087,-0.025077187,0.246692836,0.005397199,0.002234437,0.129316434,-0.991586149
229,3.820483,2,false,true,0.218952164,-0.024058241,0.249354094,-0.005615515,-0.005711554,-0.130010024,0.991480410
230,3.837167,2,false,false,0.218153581,-0.023565765,0.251337767,-0.006545493,-0.009154822,-0.130675152,0.991361380
231,3.853850,2,false,false,0.218188256,-0.022852907,0.253237516,-0.007455192,-0.012339830,-0.130994573,0.991278291
232,3.870533,2,false,false,0.218260065,-0.022024455,0.255083919,-0.008689670,-0.015270772,-0.131131843,0.991209269
233,3.887217,2,false,false,0.218270868,-0.021178184,0.256937385,-0.010253794,-0.017800638,-0.131242529,0.991137505
234,3.903900,2,false,false,0.218047962,-0.020167779,0.259043038,-0.011961642,-0.019885540,-0.131276265,0.991074264
235,3.920583,2,false,false,0.217987582,-0.019385554,0.261047155,-0.013591449,-0.021398686,-0.131273881,0.991022050
236,3.937267,2,false,false,0.217459068,-0.019732030,0.261759967,0.015735429,0.022557426,0.130585402,-0.991055548
237,3.953950,2,false,false,0.219098672,-0.018347265,0.263539314,-0.017389946,-0.023419090,-0.130834773,0.990974963
238,3.970633,2,false,false,0.218922868,-0.017924724,0.264838934,-0.019194206,-0.023777671,-0.130795956,0.990938246
239,3.987317,2,false,false,0.218842298,-0.017592454,0.265902966,-0.020680336,-0.023682883,-0.130915612,0.990894854
